analysis_scope,platform,content_type,topic_title,content_date,author_hash,text_for_sentiment,text_word_count,sentiment_label,sentiment_score,emotion_label,stance_label,topic_cluster,topic_matches,risk_flags,is_low_information,comment_like_count,post_like_count,post_comment_count,post_share_or_repost_count,post_view_count,url,source_file,sentiment_family
public_social_comment,TikTok,comment,"Dampak perubahan iklim semakin nyata, mulai dari cuaca ekstrem hingga meningkatnya risiko bencana. Pemahaman dan kesadaran bersama menjadi kunci dalam menghadapi tantangan ini. #FOLUNetSink2030 #Kemenhut ",2026-01-01 04:45:07,user_a1cb2f4fca,"Hijau jangan SEMBARANG HIJAU, SAWIT JUGA HIJAU, EUKALIPTUS JUGA HIJAU, TAPI PAHAM KAN DAMPAK MASING2 AKAAR DAN DAUNNYA??",18,positive,1,appreciation,supportive_or_appreciative,Edukasi FOLU Net Sink 2030,Edukasi FOLU Net Sink 2030; Perubahan iklim & emisi; Pertanyaan publik,climate_impact_concern; unanswered_question,False,1.0,105.0,7.0,57.0,4314.0,https://www.tiktok.com/@kemenhut_ri/video/7590232058442616084,tiktok_folu_comments_final.csv,positive
public_social_comment,TikTok,comment,"Dampak perubahan iklim semakin nyata, mulai dari cuaca ekstrem hingga meningkatnya risiko bencana. Pemahaman dan kesadaran bersama menjadi kunci dalam menghadapi tantangan ini. #FOLUNetSink2030 #Kemenhut ",2026-01-01 03:55:45,user_997af0fb6c,"min, tolong jangan ada lg hutan yg ditebang 🙏",8,neutral,0,neutral,neutral_or_unclear,Deforestasi & tata kelola hutan,Deforestasi & tata kelola hutan; Edukasi FOLU Net Sink 2030; Perubahan iklim & emisi,climate_impact_concern,False,1.0,105.0,7.0,57.0,4314.0,https://www.tiktok.com/@kemenhut_ri/video/7590232058442616084,tiktok_folu_comments_final.csv,neutral
public_social_comment,TikTok,comment,"Dampak perubahan iklim semakin nyata, mulai dari cuaca ekstrem hingga meningkatnya risiko bencana. Pemahaman dan kesadaran bersama menjadi kunci dalam menghadapi tantangan ini. #FOLUNetSink2030 #Kemenhut ",2026-01-01 03:43:27,user_a0d5b0ab96,stop deforestasi ya Kemenhut ayo dong buat kebijakan yang berani memberikan solusi yang konkret apa tidak sakit sedih melihat para satwa liar yang seharusnya dilindungi oleh negara tapi akhirnya perlahan punah semuanya,32,positive,1,appreciation,supportive_or_appreciative,Konflik lahan & hutan lindung,Konflik lahan & hutan lindung; Deforestasi & tata kelola hutan; Edukasi FOLU Net Sink 2030; Perubahan iklim & emisi; Pertanyaan publik,conflict_land_tenure; deforestation_criticism; climate_impact_concern; unanswered_question,False,6.0,105.0,7.0,57.0,4314.0,https://www.tiktok.com/@kemenhut_ri/video/7590232058442616084,tiktok_folu_comments_final.csv,positive
public_social_comment,TikTok,comment,"Dampak perubahan iklim semakin nyata, mulai dari cuaca ekstrem hingga meningkatnya risiko bencana. Pemahaman dan kesadaran bersama menjadi kunci dalam menghadapi tantangan ini. #FOLUNetSink2030 #Kemenhut ",2026-01-01 08:42:45,user_df09085471,#SAVETESSONILO #SAVEPLGSEBANGA #SAVEPLGSEBLAT #SAVEWAYKAMBAS #SAVEPLGMINASRIAU #SAVEHUTANKALIMANTAN #SAVEHUTANPAPUA #SAVEWILDLIFE #SAVEHUTANINDONESIA #STOPDEFORESTASI #KAMIBERSAMAPARASATWAINDONESIA,11,neutral_question,0,curiosity,question_or_information_seeking,Deforestasi & tata kelola hutan,Deforestasi & tata kelola hutan; Edukasi FOLU Net Sink 2030; Perubahan iklim & emisi; Program lapangan & daerah; Pertanyaan publik,deforestation_criticism; climate_impact_concern; unanswered_question,False,1.0,105.0,7.0,57.0,4314.0,https://www.tiktok.com/@kemenhut_ri/video/7590232058442616084,tiktok_folu_comments_final.csv,neutral
public_social_comment,TikTok,comment,“Perubahan iklim adalah tantangan bersama yang butuh aksi kolektif.” FOLU Net Sink 2030 berfokus pada pengurangan emisi melalui pengelolaan hutan dan penggunaan lahan. Pendekatan ini menempatkan sektor kehutanan sebagai bagian penting dalam strategi pengendalian perubahan iklim. #FOLUNetSink2030 #Kemenhut ,2026-01-19 13:18:41,user_9075403c7d,Min gimana habitat gajah sekarang jadi pemnadangan sawit min mereka lagi di demo padahal bukan kesalahn mereka lohh mereka hanya ingin hidup bahagia damai sma seperti kita sabe tnwk save tntn,31,neutral_question,0,curiosity,question_or_information_seeking,Konflik lahan & hutan lindung,Konflik lahan & hutan lindung; Deforestasi & tata kelola hutan; Edukasi FOLU Net Sink 2030; Perubahan iklim & emisi; Pertanyaan publik,conflict_land_tenure; unanswered_question,False,1.0,80.0,7.0,4.0,1910.0,https://www.tiktok.com/@kemenhut_ri/video/7595875420482833685,tiktok_folu_comments_final.csv,neutral
public_social_comment,TikTok,comment,“Perubahan iklim adalah tantangan bersama yang butuh aksi kolektif.” FOLU Net Sink 2030 berfokus pada pengurangan emisi melalui pengelolaan hutan dan penggunaan lahan. Pendekatan ini menempatkan sektor kehutanan sebagai bagian penting dalam strategi pengendalian perubahan iklim. #FOLUNetSink2030 #Kemenhut ,2026-01-16 11:48:24,user_df09085471,#SAVETESSONILO #SAVEPLGSEBANGA #SAVEPLGSEBLAT #SAVEWAYKAMBAS #SAVEPLGMINASRIAU #SAVEHUTANKALIMANTAN #SAVEHUTANPAPUA #SAVEWILDLIFE #SAVEHUTANINDONESIA #STOPDEFORESTASI #KAMIBERSAMAPARASATWAINDONESIA,11,neutral_question,0,curiosity,question_or_information_seeking,Konflik lahan & hutan lindung,Konflik lahan & hutan lindung; Deforestasi & tata kelola hutan; Edukasi FOLU Net Sink 2030; Perubahan iklim & emisi; Program lapangan & daerah; Pertanyaan publik,conflict_land_tenure; deforestation_criticism; unanswered_question,False,,80.0,7.0,4.0,1910.0,https://www.tiktok.com/@kemenhut_ri/video/7595875420482833685,tiktok_folu_comments_final.csv,neutral
public_social_comment,TikTok,comment,“Perubahan iklim adalah tantangan bersama yang butuh aksi kolektif.” FOLU Net Sink 2030 berfokus pada pengurangan emisi melalui pengelolaan hutan dan penggunaan lahan. Pendekatan ini menempatkan sektor kehutanan sebagai bagian penting dalam strategi pengendalian perubahan iklim. #FOLUNetSink2030 #Kemenhut ,2026-01-16 21:57:30,user_b8bc8ada0c,Gimana min masih buta ada masalah di waykambas ? Tunjukin kalau emang di Indo jadi mentri terbaik dengan memakai akal yang sehat #savewaykambas,22,neutral_question,0,curiosity,question_or_information_seeking,Konflik lahan & hutan lindung,Konflik lahan & hutan lindung; Deforestasi & tata kelola hutan; Edukasi FOLU Net Sink 2030; Perubahan iklim & emisi; Pertanyaan publik,conflict_land_tenure; unanswered_question,False,,80.0,7.0,4.0,1910.0,https://www.tiktok.com/@kemenhut_ri/video/7595875420482833685,tiktok_folu_comments_final.csv,neutral
public_social_comment,TikTok,comment,“Perubahan iklim adalah tantangan bersama yang butuh aksi kolektif.” FOLU Net Sink 2030 berfokus pada pengurangan emisi melalui pengelolaan hutan dan penggunaan lahan. Pendekatan ini menempatkan sektor kehutanan sebagai bagian penting dalam strategi pengendalian perubahan iklim. #FOLUNetSink2030 #Kemenhut ,2026-01-17 01:04:03,user_b09c5bc8c2,tolong bantu gajah' diIndonesia pls jangan tutup mata #SAVETESSONILO #SAVEPLGSEBANGA #SAVEPLGSEBLAT #SAVEWAYKAMBAS #SAVEPLGMINASRIAU #SAVEHUTANKALIMANTAN #SAVEHUTANPAPUA #SAVEWILDLIFE #SAVEHUTANINDONESIA #STOPDEFORESTASI #KAMIBERSAMAPARASATWAINDONESIA,19,positive,1,appreciation,supportive_or_appreciative,Konflik lahan & hutan lindung,Konflik lahan & hutan lindung; Deforestasi & tata kelola hutan; Edukasi FOLU Net Sink 2030; Perubahan iklim & emisi; Program lapangan & daerah; Pertanyaan publik,conflict_land_tenure; deforestation_criticism; unanswered_question,False,,80.0,7.0,4.0,1910.0,https://www.tiktok.com/@kemenhut_ri/video/7595875420482833685,tiktok_folu_comments_final.csv,positive
public_social_comment,TikTok,comment,“Perubahan iklim adalah tantangan bersama yang butuh aksi kolektif.” FOLU Net Sink 2030 berfokus pada pengurangan emisi melalui pengelolaan hutan dan penggunaan lahan. Pendekatan ini menempatkan sektor kehutanan sebagai bagian penting dalam strategi pengendalian perubahan iklim. #FOLUNetSink2030 #Kemenhut ,2026-01-17 01:05:19,user_ecc8be0182,baca min kalo bisa jangan cuma dibaca komentar kami langsung tindak kelapangan soal elphant park Bali 🙏,16,neutral_question,0,curiosity,question_or_information_seeking,Konflik lahan & hutan lindung,Konflik lahan & hutan lindung; Deforestasi & tata kelola hutan; Edukasi FOLU Net Sink 2030; Perubahan iklim & emisi; Pertanyaan publik,conflict_land_tenure; unanswered_question,False,,80.0,7.0,4.0,1910.0,https://www.tiktok.com/@kemenhut_ri/video/7595875420482833685,tiktok_folu_comments_final.csv,neutral
public_social_comment,TikTok,comment,“Perubahan iklim adalah tantangan bersama yang butuh aksi kolektif.” FOLU Net Sink 2030 berfokus pada pengurangan emisi melalui pengelolaan hutan dan penggunaan lahan. Pendekatan ini menempatkan sektor kehutanan sebagai bagian penting dalam strategi pengendalian perubahan iklim. #FOLUNetSink2030 #Kemenhut ,2026-01-22 05:31:35,user_950c5b07cf,#SAVETESSONILO #SAVEPLGSEBANGA #SAVEPLGSEBLAT #SAVEWAYKAMBAS #SAVEPLGMINASRIAU #SAVEHUTANKALIMANTAN #SAVEHUTANPAPUA #SAVEWILDLIFE #SAVEHUTANINDONESIA #STOPDEFORESTASI #KAMIBERSAMAPARASATWAINDONESIA,11,neutral_question,0,curiosity,question_or_information_seeking,Konflik lahan & hutan lindung,Konflik lahan & hutan lindung; Deforestasi & tata kelola hutan; Edukasi FOLU Net Sink 2030; Perubahan iklim & emisi; Program lapangan & daerah; Pertanyaan publik,conflict_land_tenure; deforestation_criticism; unanswered_question,False,,80.0,7.0,4.0,1910.0,https://www.tiktok.com/@kemenhut_ri/video/7595875420482833685,tiktok_folu_comments_final.csv,neutral
public_social_comment,TikTok,comment,“Perubahan iklim adalah tantangan bersama yang butuh aksi kolektif.” FOLU Net Sink 2030 berfokus pada pengurangan emisi melalui pengelolaan hutan dan penggunaan lahan. Pendekatan ini menempatkan sektor kehutanan sebagai bagian penting dalam strategi pengendalian perubahan iklim. #FOLUNetSink2030 #Kemenhut ,2026-01-25 13:27:31,user_a7bfa9238d,"Gajah di plg sebanga hampir habis, Kita gak tau lagi harus minta tolong ke siapa. Rumah mereka di rampas manusia2 tamak,, tolong selamatkan mereka🥺😢",24,positive,1,appreciation,supportive_or_appreciative,Konflik lahan & hutan lindung,Konflik lahan & hutan lindung; Deforestasi & tata kelola hutan; Edukasi FOLU Net Sink 2030; Perubahan iklim & emisi; Pertanyaan publik,conflict_land_tenure; unanswered_question,False,,80.0,7.0,4.0,1910.0,https://www.tiktok.com/@kemenhut_ri/video/7595875420482833685,tiktok_folu_comments_final.csv,positive
public_social_comment,TikTok,comment,"FoLU Net Sink 2030 adalah komitmen Indonesia untuk menekan emisi dan meningkatkan serapan karbon dari sektor kehutanan dan penggunaan lahan. Melalui perlindungan hutan, pengelolaan lahan berkelanjutan, dan restorasi ekosistem, Indonesia berupaya berkontribusi nyata dalam pengendalian perubahan iklim global!🤩 #FOLUNetSink2030 #Kemenhut ",2026-01-19 10:31:27,user_583c51ed64,Gajah di mason masih di tunggangi pak,7,neutral,0,neutral,neutral_or_unclear,Konflik lahan & hutan lindung,Konflik lahan & hutan lindung; Deforestasi & tata kelola hutan; Edukasi FOLU Net Sink 2030; Perubahan iklim & emisi; Pertanyaan publik,conflict_land_tenure; unanswered_question,False,3.0,71.0,6.0,2.0,1952.0,https://www.tiktok.com/@kemenhut_ri/video/7596931847225953557,tiktok_folu_comments_final.csv,neutral
public_social_comment,TikTok,comment,"FoLU Net Sink 2030 adalah komitmen Indonesia untuk menekan emisi dan meningkatkan serapan karbon dari sektor kehutanan dan penggunaan lahan. Melalui perlindungan hutan, pengelolaan lahan berkelanjutan, dan restorasi ekosistem, Indonesia berupaya berkontribusi nyata dalam pengendalian perubahan iklim global!🤩 #FOLUNetSink2030 #Kemenhut ",2026-01-19 05:02:27,user_403c984878,Salam Lestari,2,positive,1,appreciation,supportive_or_appreciative,Konflik lahan & hutan lindung,Konflik lahan & hutan lindung; Deforestasi & tata kelola hutan; Edukasi FOLU Net Sink 2030; Perubahan iklim & emisi; Pertanyaan publik,conflict_land_tenure; unanswered_question,False,,71.0,6.0,2.0,1952.0,https://www.tiktok.com/@kemenhut_ri/video/7596931847225953557,tiktok_folu_comments_final.csv,positive
public_social_comment,TikTok,comment,"FoLU Net Sink 2030 adalah komitmen Indonesia untuk menekan emisi dan meningkatkan serapan karbon dari sektor kehutanan dan penggunaan lahan. Melalui perlindungan hutan, pengelolaan lahan berkelanjutan, dan restorasi ekosistem, Indonesia berupaya berkontribusi nyata dalam pengendalian perubahan iklim global!🤩 #FOLUNetSink2030 #Kemenhut ",2026-01-19 10:31:35,user_583c51ed64,#SAVEGAJAHMASON #SAVEGAJAHINDONESIA #SAVEHUTANINDONESIA #SAVESATWAINDONESIA #SAVEGAJAHDIBALIZOO #SAVEORANGHUTAN #SAVEBADAKKALIMANTAN,7,neutral,0,neutral,neutral_or_unclear,Konflik lahan & hutan lindung,Konflik lahan & hutan lindung; Deforestasi & tata kelola hutan; Edukasi FOLU Net Sink 2030; Perubahan iklim & emisi; Pertanyaan publik,conflict_land_tenure; unanswered_question,False,2.0,71.0,6.0,2.0,1952.0,https://www.tiktok.com/@kemenhut_ri/video/7596931847225953557,tiktok_folu_comments_final.csv,neutral
public_social_comment,TikTok,comment,"FoLU Net Sink 2030 adalah komitmen Indonesia untuk menekan emisi dan meningkatkan serapan karbon dari sektor kehutanan dan penggunaan lahan. Melalui perlindungan hutan, pengelolaan lahan berkelanjutan, dan restorasi ekosistem, Indonesia berupaya berkontribusi nyata dalam pengendalian perubahan iklim global!🤩 #FOLUNetSink2030 #Kemenhut ",2026-01-19 10:31:10,user_583c51ed64,#SAVEGAJAHMASON #SAVEGAJAHINDONESIA #SAVEHUTANINDONESIA #SAVESATWAINDONESIA #SAVEGAJAHDIBALIZOO #SAVEORANGHUTAN #SAVEBADAKKALIMANTAN,7,neutral,0,neutral,neutral_or_unclear,Konflik lahan & hutan lindung,Konflik lahan & hutan lindung; Deforestasi & tata kelola hutan; Edukasi FOLU Net Sink 2030; Perubahan iklim & emisi; Pertanyaan publik,conflict_land_tenure; unanswered_question,False,1.0,71.0,6.0,2.0,1952.0,https://www.tiktok.com/@kemenhut_ri/video/7596931847225953557,tiktok_folu_comments_final.csv,neutral
public_social_comment,TikTok,comment,"FoLU Net Sink 2030 adalah komitmen Indonesia untuk menekan emisi dan meningkatkan serapan karbon dari sektor kehutanan dan penggunaan lahan. Melalui perlindungan hutan, pengelolaan lahan berkelanjutan, dan restorasi ekosistem, Indonesia berupaya berkontribusi nyata dalam pengendalian perubahan iklim global!🤩 #FOLUNetSink2030 #Kemenhut ",2026-01-19 05:02:59,user_df09085471,#SAVETESSONILO #SAVEPLGSEBANGA #SAVEPLGSEBLAT #SAVEWAYKAMBAS #SAVEPLGMINASRIAU #SAVEHUTANKALIMANTAN #SAVEHUTANPAPUA #SAVEWILDLIFE #SAVEHUTANINDONESIA #STOPDEFORESTASI #KAMIBERSAMAPARASATWAINDONESIA,11,neutral_question,0,curiosity,question_or_information_seeking,Konflik lahan & hutan lindung,Konflik lahan & hutan lindung; Deforestasi & tata kelola hutan; Edukasi FOLU Net Sink 2030; Perubahan iklim & emisi; Program lapangan & daerah; Pertanyaan publik,conflict_land_tenure; deforestation_criticism; unanswered_question,False,1.0,71.0,6.0,2.0,1952.0,https://www.tiktok.com/@kemenhut_ri/video/7596931847225953557,tiktok_folu_comments_final.csv,neutral
public_social_comment,TikTok,comment,"FoLU Net Sink 2030 adalah komitmen Indonesia untuk menekan emisi dan meningkatkan serapan karbon dari sektor kehutanan dan penggunaan lahan. Melalui perlindungan hutan, pengelolaan lahan berkelanjutan, dan restorasi ekosistem, Indonesia berupaya berkontribusi nyata dalam pengendalian perubahan iklim global!🤩 #FOLUNetSink2030 #Kemenhut ",2026-01-22 05:30:54,user_950c5b07cf,#SAVETESSONILO #SAVEPLGSEBANGA #SAVEPLGSEBLAT #SAVEWAYKAMBAS #SAVEPLGMINASRIAU #SAVEHUTANKALIMANTAN #SAVEHUTANPAPUA #SAVEWILDLIFE #SAVEHUTANINDONESIA #STOPDEFORESTASI #KAMIBERSAMAPARASATWAINDONESIA,11,neutral_question,0,curiosity,question_or_information_seeking,Konflik lahan & hutan lindung,Konflik lahan & hutan lindung; Deforestasi & tata kelola hutan; Edukasi FOLU Net Sink 2030; Perubahan iklim & emisi; Program lapangan & daerah; Pertanyaan publik,conflict_land_tenure; deforestation_criticism; unanswered_question,False,,71.0,6.0,2.0,1952.0,https://www.tiktok.com/@kemenhut_ri/video/7596931847225953557,tiktok_folu_comments_final.csv,neutral
public_social_comment,TikTok,comment,"Masih bingung soal FOLU Net Sink 2030? 🤔 Tenang, kamu nggak sendirian. Yuk, cari tahu bareng dan pahami peran hutan serta lahan dalam aksi iklim Indonesia! Tulis pertanyaanmu di kolom komentar, ya, Sob! #FOLUNetSink2030 #Kemenhut ",2025-12-27 13:23:55,user_39900d5cd2,sawit sawit hancurkan hutan INDONESIA,5,neutral,0,neutral,neutral_or_unclear,Konflik lahan & hutan lindung,Konflik lahan & hutan lindung; Deforestasi & tata kelola hutan; Edukasi FOLU Net Sink 2030; Perubahan iklim & emisi; Pertanyaan publik,conflict_land_tenure; unanswered_question,False,,58.0,3.0,3.0,1347.0,https://www.tiktok.com/@kemenhut_ri/video/7588521849152130325,tiktok_folu_comments_final.csv,neutral
public_social_comment,TikTok,comment,"Masih bingung soal FOLU Net Sink 2030? 🤔 Tenang, kamu nggak sendirian. Yuk, cari tahu bareng dan pahami peran hutan serta lahan dalam aksi iklim Indonesia! Tulis pertanyaanmu di kolom komentar, ya, Sob! #FOLUNetSink2030 #Kemenhut ",2026-01-04 11:24:35,user_f8e17199bc,mantap keren min ❤️,3,positive,2,appreciation,supportive_or_appreciative,Konflik lahan & hutan lindung,Konflik lahan & hutan lindung; Deforestasi & tata kelola hutan; Edukasi FOLU Net Sink 2030; Perubahan iklim & emisi; Dukungan & apresiasi; Pertanyaan publik,conflict_land_tenure; unanswered_question,False,,58.0,3.0,3.0,1347.0,https://www.tiktok.com/@kemenhut_ri/video/7588521849152130325,tiktok_folu_comments_final.csv,positive
public_social_comment,TikTok,comment,"Masih bingung soal FOLU Net Sink 2030? 🤔 Tenang, kamu nggak sendirian. Yuk, cari tahu bareng dan pahami peran hutan serta lahan dalam aksi iklim Indonesia! Tulis pertanyaanmu di kolom komentar, ya, Sob! #FOLUNetSink2030 #Kemenhut ",2025-12-27 15:37:36,user_df09085471,#SAVETESSONILO #SAVEPLGSEBANGA #SAVEPLGSEBLAT #SAVEWAYKAMBAS #SAVEPLGMINASRIAU #SAVEHUTANKALIMANTAN #SAVEHUTANPAPUA #SAVEWILDLIFE #SAVEHUTANINDONESIA #STOPDEFORESTASI #KAMIBERSAMAPARASATWAINDONESIA,11,neutral_question,0,curiosity,question_or_information_seeking,Konflik lahan & hutan lindung,Konflik lahan & hutan lindung; Deforestasi & tata kelola hutan; Edukasi FOLU Net Sink 2030; Perubahan iklim & emisi; Program lapangan & daerah; Pertanyaan publik,conflict_land_tenure; deforestation_criticism; unanswered_question,False,,58.0,3.0,3.0,1347.0,https://www.tiktok.com/@kemenhut_ri/video/7588521849152130325,tiktok_folu_comments_final.csv,neutral
public_social_comment,TikTok,comment,"Pemahaman terhadap Rencana Operasional FOLU penting untuk memastikan implementasi kebijakan berjalan efektif dan terukur. Video ini menyajikan gambaran singkat mengenai substansi rencana tersebut. Simak sampai akhir, ya, Sob! #FOLUNetSink2030 #Kemenhut ",2026-01-02 16:07:14,user_8d7694bd60,"Min tolong dong di usut Mason Elephant Park bali, kasihan loh kemaren2 gajah ditunggangi sekarang bayi gajah dijemur",18,neutral,0,neutral,neutral_or_unclear,Edukasi FOLU Net Sink 2030,Edukasi FOLU Net Sink 2030,,False,2.0,52.0,2.0,1.0,1188.0,https://www.tiktok.com/@kemenhut_ri/video/7590699746059128084,tiktok_folu_comments_final.csv,neutral
public_social_comment,TikTok,comment,"Pemahaman terhadap Rencana Operasional FOLU penting untuk memastikan implementasi kebijakan berjalan efektif dan terukur. Video ini menyajikan gambaran singkat mengenai substansi rencana tersebut. Simak sampai akhir, ya, Sob! #FOLUNetSink2030 #Kemenhut ",2026-01-02 10:18:46,user_df09085471,#SAVETESSONILO #SAVEPLGSEBANGA #SAVEPLGSEBLAT #SAVEWAYKAMBAS #SAVEPLGMINASRIAU #SAVEHUTANKALIMANTAN #SAVEHUTANPAPUA #SAVEWILDLIFE #SAVEHUTANINDONESIA #STOPDEFORESTASI #KAMIBERSAMAPARASATWAINDONESIA,11,neutral_question,0,curiosity,question_or_information_seeking,Deforestasi & tata kelola hutan,Deforestasi & tata kelola hutan; Edukasi FOLU Net Sink 2030; Program lapangan & daerah; Pertanyaan publik,deforestation_criticism; unanswered_question,False,,52.0,2.0,1.0,1188.0,https://www.tiktok.com/@kemenhut_ri/video/7590699746059128084,tiktok_folu_comments_final.csv,neutral
public_social_comment,TikTok,comment,"Program Indonesia’s Forestry and Other Land Use Net Sink 2030 (Folu Net Sink 2030), yang dijual sebagai komitmen Indonesia untuk menyeimbangkan emisi karbon lewat sektor kehutanan, penuh tanda tanya. Di balik jargon indah pembangunan hijau dan pelestarian hutan, ada strategi perizinan berbasis “deforestasi terencana” yang berisiko memperparah kerusakan hutan. Pembatasan akses publik atas dokumen penting juga kian menunjukkan proyek ini tak transparan. Mana wajah asli Folu Net Sink?  Program penyelamat lingkungan atau sekadar “kosmetik” bagi usaha ekstraktif demi menarik investor? Penelusuran Tempo mengenai pengembangan program Folu Net Sink 2030, termasuk soal munculnya perizinan baru pemanfaatan di Indonesia, bisa dibaca lebih lengkap dalam sejumlah Laporan Premium Tempo, melalui tautan berikut; www.tempo.co/lingkungan/kenapa-nepotisme-psi-di-struktur-indaonesia-folu-net-sink-2030-pantas-disorot--1219542 www.tempo.co/lingkungan/taipan-pemohon-konsesi-hutan-pbph-1611064 www.tempo.co/lingkungan/konglomerat-lain-pemohon-konsesi-hutan-1610956 #KolomHijau",2025-08-11 12:38:24,user_bfdf098776,"kadang2 Lucu pemerintah sdri yg ksh ijin pembukaan Lahan,Stop ijin penebangan Hutan/ pembukaaan lahan.",15,positive,1,appreciation,supportive_or_appreciative,Konflik lahan & hutan lindung,Konflik lahan & hutan lindung; Deforestasi & tata kelola hutan; Edukasi FOLU Net Sink 2030; Perubahan iklim & emisi; Pertanyaan publik,conflict_land_tenure; deforestation_criticism; trust_greenwashing_risk; unanswered_question,False,,167.0,1.0,6.0,4107.0,https://www.tiktok.com/@tempo.co/video/7537236346063162641,tiktok_folu_comments_final.csv,positive
